20260324 084000;24400.5;24410.25;24393.75;24408;650
20260324 084100;24407;24423.75;24404.25;24420.5;881
20260324 084200;24420;24423.75;24412;24416;616
20260324 084300;24416.25;24417;24392.5;24396.25;931
20260324 084400;24396.75;24400.5;24387.5;24391;748
20260324 084500;24390.75;24400.25;24386;24391;617
20260324 084600;24391;24406.5;24389.75;24399.75;797
20260324 084700;24400.25;24418.75;24399.25;24406.25;813
20260324 084800;24407;24422.25;24401;24416.75;727
20260324 084900;24417;24417.5;24410;24416.25;674
20260324 085000;24416.5;24417.25;24402.5;24405.25;587
20260324 085100;24405.5;24421.75;24382.25;24382.25;2459
20260324 085200;24383.5;24396.25;24369.25;24378;2074
20260324 085300;24378.5;24400.75;24377;24399.5;985
20260324 085400;24400.75;24404.5;24384;24387.5;946
20260324 085500;24386.5;24400.5;24385;24388;706
20260324 085600;24387.5;24397.75;24385.5;24389.75;448
20260324 085700;24389;24391.25;24361.75;24364.5;1090
20260324 085800;24365;24374.5;24363;24365.75;749
20260324 085900;24366;24384.25;24362.5;24379.5;796
20260324 090000;24380.5;24388;24372.75;24377;721
20260324 090100;24378.75;24380.75;24365.75;24371.5;917
20260324 090200;24372;24391.75;24372;24376.5;1114
20260324 090300;24376.75;24388;24368.25;24386;770
20260324 090400;24386;24391;24379.75;24385.25;601
20260324 090500;24385.5;24400;24385.5;24396;964
20260324 090600;24395.5;24399;24381.25;24385;833
20260324 090700;24384.75;24387.5;24365.75;24370.5;901
20260324 090800;24370;24375.75;24356.25;24362;1425
20260324 090900;24362.25;24366;24349.25;24352.75;1434
20260324 091000;24352.75;24357.5;24344;24346.5;973
20260324 091100;24345.75;24358.75;24342.75;24355.75;1311
20260324 091200;24356.25;24359.75;24336.75;24339;1442
20260324 091300;24338.75;24339.75;24330;24331;1080
20260324 091400;24331;24343.75;24324.25;24326.5;1341
20260324 091500;24327.25;24327.75;24305;24306.75;1690
20260324 091600;24306.75;24323.25;24304.5;24313.25;1184
20260324 091700;24313.75;24328.5;24308;24327.5;1119
20260324 091800;24328.25;24344.25;24328;24343;1005
20260324 091900;24343.75;24344.5;24334.5;24337.25;871
20260324 092000;24337.75;24342.75;24335.25;24341.75;804
20260324 092100;24341.5;24341.75;24325.75;24327.5;857
20260324 092200;24327.75;24334.5;24321.25;24324.25;730
20260324 092300;24325;24326;24314;24320.5;869
20260324 092400;24321.25;24335.25;24319.75;24329;686
20260324 092500;24330.5;24340.5;24324.5;24335.25;619
20260324 092600;24334.75;24349;24333.25;24341.75;944
20260324 092700;24342.5;24348;24331;24337.25;997
20260324 092800;24338;24348.75;24337;24347.25;408
20260324 092900;24346;24361.25;24342.75;24360.5;832
20260324 093000;24360.5;24366.75;24358.25;24358.75;704
20260324 093100;24358.25;24363.75;24352.25;24361.25;793
20260324 093200;24362.75;24365.5;24342.5;24354.75;806
20260324 093300;24356.75;24369.5;24354;24365.25;841
20260324 093400;24366.25;24371.25;24355.5;24355.75;790
20260324 093500;24356;24366.25;24354.5;24358;700
20260324 093600;24358.25;24369.5;24350.75;24367.75;852
20260324 093700;24368.25;24370;24356;24362.25;511
20260324 093800;24362;24368;24361;24367;372
20260324 093900;24367;24367.75;24355.75;24357.5;550
20260324 094000;24357.75;24367;24356.25;24365.75;520
20260324 094100;24365.75;24393.75;24365.25;24390.5;1565
20260324 094200;24389.75;24389.75;24377.5;24386.5;908
20260324 094300;24386;24395.25;24382.25;24388;895
20260324 094400;24387.25;24391.5;24384.5;24389.25;477
20260324 094500;24389;24396.25;24386;24389.75;667
20260324 094600;24390.5;24397;24385;24391.75;531
20260324 094700;24391.25;24391.25;24371;24374.5;934
20260324 094800;24374.25;24383.75;24369.75;24381.5;720
20260324 094900;24382;24393.25;24381.25;24390.75;518
20260324 095000;24390.25;24390.75;24376;24384.25;577
20260324 095100;24383.25;24384.75;24374.5;24378.25;571
20260324 095200;24378.5;24381;24364;24368.75;825
20260324 095300;24368.75;24376.75;24364.5;24374.5;532
20260324 095400;24374;24392.5;24372.5;24392.25;744
20260324 095500;24392.25;24399.75;24390.75;24397.75;804
20260324 095600;24398;24409.75;24398;24408.25;1012
20260324 095700;24408.25;24422.75;24408.25;24408.75;1501
20260324 095800;24409;24428.5;24405;24425.25;805
20260324 095900;24425.75;24430;24422.25;24426.75;617
20260324 100000;24426.75;24428.25;24418.5;24420.5;681
20260324 100100;24421;24422.75;24410.75;24411;1113
20260324 100200;24410.5;24410.75;24388.5;24389.25;1118
20260324 100300;24389.75;24392.5;24374.5;24382;1134
20260324 100400;24382;24390.5;24378.75;24386.25;657
20260324 100500;24386.25;24404.75;24386.25;24403;910
20260324 100600;24402.75;24414;24401.25;24408.25;550
20260324 100700;24408.75;24415.75;24406.5;24410.25;440
20260324 100800;24409.25;24426;24407.5;24425.5;713
20260324 100900;24426.5;24434.25;24422;24422;870
20260324 101000;24422;24429.75;24418;24426.25;617
20260324 101100;24427.5;24431.25;24422;24424.25;561
20260324 101200;24424;24429.75;24421.25;24423.75;337
20260324 101300;24424;24424.25;24414;24423.5;618
20260324 101400;24422.75;24430.5;24422.5;24428.5;557
20260324 101500;24427.75;24433.25;24421.75;24424.25;638
20260324 101600;24424.25;24428.25;24419.5;24425;458
20260324 101700;24426.5;24429;24420.5;24424;431
20260324 101800;24423.5;24430.5;24419.25;24425.25;457
20260324 101900;24426;24431;24415.75;24426.25;681
20260324 102000;24426.5;24427.25;24420;24420.5;234
20260324 102100;24420.5;24424.25;24408.5;24423;888
20260324 102200;24423;24426.5;24415;24422.25;614
20260324 102300;24421.5;24426.25;24417.5;24426.25;320
20260324 102400;24426.5;24426.75;24421.25;24423.75;183
20260324 102500;24426;24429.75;24410.75;24411.25;639
20260324 102600;24412.75;24416.25;24408.5;24410.5;552
20260324 102700;24410.75;24416.5;24405;24411.75;512
20260324 102800;24412.25;24416.75;24406.5;24414;342
20260324 102900;24413.25;24413.25;24390.5;24393;924
20260324 103000;24393;24394;24384;24389;737
20260324 103100;24390;24396.5;24378.5;24393.75;892
20260324 103200;24394.75;24401;24391.25;24392.5;665
20260324 103300;24393.25;24405;24393.25;24402.25;414
20260324 103400;24401.25;24401.25;24380;24388.25;787
20260324 103500;24388.75;24389.5;24368.5;24373.25;890
20260324 103600;24374.25;24391.25;24372.75;24390.75;724
20260324 103700;24390.5;24391;24382.25;24387.25;735
20260324 103800;24388.25;24403;24381.25;24398.25;771
20260324 103900;24398;24404;24395;24397.75;565
20260324 104000;24397.75;24415.25;24395.25;24413.75;772
20260324 104100;24414;24422.25;24393.75;24394.5;1045
20260324 104200;24394.5;24415.25;24394.5;24415.25;688
20260324 104300;24415;24415.75;24399;24403.25;511
20260324 104400;24404.5;24420.75;24403.75;24418;454
20260324 104500;24417.25;24430.75;24405.75;24417.5;1173
20260324 104600;24418;24428.75;24413.5;24428.25;452
20260324 104700;24427.25;24427.75;24409.75;24409.75;570
20260324 104800;24410.75;24412.25;24400.25;24405;677
20260324 104900;24404;24406.5;24380.5;24384;830
20260324 105000;24383;24394;24382.25;24387.25;640
20260324 105100;24388.75;24403.5;24387.75;24402.75;551
20260324 105200;24403.5;24411.5;24401.25;24407.5;473
20260324 105300;24408;24412.25;24397.25;24400;481
20260324 105400;24400;24409.25;24399.5;24407.5;376
20260324 105500;24408;24408.5;24400.25;24400.25;331
20260324 105600;24401.25;24405.25;24393.25;24403.5;466
20260324 105700;24403.25;24407.5;24398.75;24399.25;264
20260324 105800;24399.75;24407.25;24397.25;24398.5;468
20260324 105900;24398.75;24405.25;24396.75;24402.75;292
20260324 110000;24401.5;24409.75;24401.25;24407;269
20260324 110100;24406.5;24416;24400.25;24415;783
20260324 110200;24415.25;24416.5;24376;24376;1312
20260324 110300;24377;24390;24375;24384.75;1023
20260324 110400;24384.5;24405;24383.25;24405;850
20260324 110500;24406;24407.25;24391.75;24401;612
20260324 110600;24400.75;24407;24396.75;24399.75;546
20260324 110700;24401.5;24406.5;24398.75;24402.25;346
20260324 110800;24402.75;24422.75;24402.5;24420.25;824
20260324 110900;24418.75;24423.25;24413.75;24416;517
20260324 111000;24415.25;24417.5;24409.25;24412.5;555
20260324 111100;24411.5;24423.5;24409.75;24421;443
20260324 111200;24420.75;24424.5;24414.25;24422.25;332
20260324 111300;24422.25;24423;24414.5;24417;383
20260324 111400;24418;24418.5;24408.25;24410;433
20260324 111500;24411.25;24418.75;24408.5;24411;422
20260324 111600;24411.25;24412.25;24386.75;24390;1023
20260324 111700;24390;24392;24373.5;24377.25;914
20260324 111800;24376;24380.5;24367;24371;1122
20260324 111900;24371.25;24387;24370.5;24383.25;1016
20260324 112000;24383.75;24401.25;24380.25;24400.75;881
20260324 112100;24400;24401.75;24383.5;24383.5;532
20260324 112200;24384;24390.25;24382.75;24389;385
20260324 112300;24389.5;24395;24383.5;24390;344
20260324 112400;24390;24393.5;24385.25;24389.25;299
20260324 112500;24389.25;24396.5;24388;24395;375
20260324 112600;24395;24395;24370.5;24377.5;876
20260324 112700;24378.25;24383.25;24374.75;24380.25;446
20260324 112800;24380;24389;24377.25;24385.25;413
20260324 112900;24385;24394;24385;24393.75;594
20260324 113000;24392.75;24397.75;24383.25;24384.5;573
20260324 113100;24384.5;24387;24370.5;24371;861
20260324 113200;24371.25;24375.25;24367.5;24372;748
20260324 113300;24372.5;24379.75;24367.25;24375;681
20260324 113400;24374.75;24378.25;24370.75;24373.5;428
20260324 113500;24373.25;24385;24371.75;24385;655
20260324 113600;24385;24392;24368.5;24368.75;937
20260324 113700;24368.75;24383.5;24368.25;24375.75;566
20260324 113800;24376.5;24387.5;24374.25;24381.75;469
20260324 113900;24381.75;24390;24377.5;24389;536
20260324 114000;24389;24392.25;24381.75;24388.75;420
20260324 114100;24389;24390.25;24383;24388.25;417
20260324 114200;24388.25;24388.25;24373.25;24378.5;427
20260324 114300;24379.5;24386.75;24374.25;24381;446
20260324 114400;24380.75;24381.5;24365.25;24369.75;631
20260324 114500;24368.5;24379.25;24366.75;24371;843
20260324 114600;24370.5;24386.25;24370.5;24381.25;866
20260324 114700;24381;24398.25;24380.5;24396;1216
20260324 114800;24395.75;24411.25;24393.25;24408.25;1042
20260324 114900;24409.25;24415.75;24406;24411.75;778
20260324 115000;24412.75;24415.75;24399;24399.5;913
20260324 115100;24399.5;24402.25;24394.75;24400;513
20260324 115200;24400;24400.25;24370.25;24371.5;1218
20260324 115300;24371;24373.75;24339.75;24340.5;2309
20260324 115400;24340.5;24344;24296.5;24307.75;4753
20260324 115500;24308.75;24343.25;24305.5;24336.75;2463
20260324 115600;24337;24352.5;24332.75;24346.25;1644
20260324 115700;24346;24353.5;24342.5;24352;1037
20260324 115800;24352.5;24360.5;24346.75;24357.75;922
20260324 115900;24358;24363.5;24351.25;24356.25;825
20260324 120000;24358;24388.5;24356.5;24383.25;1742
20260324 120100;24383.25;24398;24383.25;24391.75;1550
20260324 120200;24393;24393.5;24379.5;24380;947
20260324 120300;24380.5;24385.25;24376;24381;673
20260324 120400;24381;24381.25;24373;24378.5;658
20260324 120500;24377.25;24378.5;24353.25;24354;1049
20260324 120600;24353.75;24356.5;24341.25;24344;1154
20260324 120700;24343.75;24353.75;24340.5;24349.25;976
20260324 120800;24348.5;24353;24342.5;24343.75;587
20260324 120900;24343.5;24345.75;24329;24337.5;1123
20260324 121000;24338.25;24343.25;24333.75;24341.5;680
20260324 121100;24342;24345;24332;24333;643
20260324 121200;24332.25;24337.5;24320;24328.25;993
20260324 121300;24328.75;24335.25;24325.5;24332.5;635
20260324 121400;24333.25;24356.25;24332.25;24354.25;1163
20260324 121500;24354.75;24355;24341.25;24344.25;586
20260324 121600;24344;24345.5;24333;24335;684
20260324 121700;24335.75;24340.25;24329;24331.75;632
20260324 121800;24333.5;24336.25;24328.25;24331.25;577
20260324 121900;24331;24346;24328.5;24342;717
20260324 122000;24341.75;24343.5;24332;24337.25;693
20260324 122100;24336.75;24339;24330.5;24333;407
20260324 122200;24332.75;24339.75;24329;24336.25;617
20260324 122300;24336.5;24343.25;24328.75;24329.5;537
20260324 122400;24328.75;24339.5;24328.25;24334.25;427
20260324 122500;24335;24351.5;24333;24345.5;828
20260324 122600;24344.75;24352.25;24341.5;24352;587
20260324 122700;24351.25;24367.5;24349.75;24367.5;1379
20260324 122800;24366.5;24375.5;24365.5;24369.25;742
20260324 122900;24369.5;24370.75;24361;24364.5;553
20260324 123000;24363.25;24363.25;24350;24355.75;718
20260324 123100;24356.25;24359.5;24338.5;24346.5;1339
20260324 123200;24347.5;24348.25;24327;24333.25;1173
20260324 123300;24333.75;24339;24317.25;24319;1205
20260324 123400;24319.5;24319.5;24295;24297;2096
20260324 123500;24296.25;24304.75;24290.75;24303.25;1791
20260324 123600;24302.5;24309.25;24290;24297.75;2145
20260324 123700;24297.75;24308.25;24296.25;24298.25;1142
20260324 123800;24297.75;24297.75;24275;24278.5;2456
20260324 123900;24279;24284.75;24269;24280.5;1564
20260324 124000;24280.25;24284;24273.25;24277.75;1028
20260324 124100;24278;24290;24277.5;24287.25;1474
20260324 124200;24287.75;24302.25;24284.75;24288;1735
20260324 124300;24287.75;24296.25;24284.75;24284.75;1017
20260324 124400;24284.75;24291;24266.25;24271;1610
20260324 124500;24270.25;24284;24267;24271;1480
20260324 124600;24270.75;24279.5;24269.75;24275.25;1176
20260324 124700;24276;24287;24272.25;24274;1543
20260324 124800;24275;24279.75;24268.25;24277.5;987
20260324 124900;24278.25;24278.5;24264.75;24276;1504
20260324 125000;24276.5;24277.25;24264.75;24271.25;1235
20260324 125100;24271.75;24283.5;24270.25;24273.75;1487
20260324 125200;24274.5;24284.25;24272.25;24273.5;893
20260324 125300;24273.25;24305.5;24273.25;24303.75;2442
20260324 125400;24304;24307.75;24290.75;24299.5;1875
20260324 125500;24298.5;24300.75;24290.5;24298.5;912
20260324 125600;24298.25;24299;24285.75;24288.75;1018
20260324 125700;24288.25;24293.5;24277.5;24278;1053
20260324 125800;24278;24285.5;24277.75;24282.75;936
20260324 125900;24282;24283;24274.5;24277.5;1018
20260324 130000;24278.25;24283.5;24269.25;24279.75;1294
20260324 130100;24279.5;24281.5;24270.5;24274;1669
20260324 130200;24273.75;24284;24271.5;24278.25;1157
20260324 130300;24279;24295;24271.75;24290.75;1585
20260324 130400;24290.5;24294.5;24284;24288;943
20260324 130500;24288.5;24289;24271;24273.75;1405
20260324 130600;24274.25;24278.75;24272.25;24276.25;954
20260324 130700;24276.25;24284;24266.75;24267.5;1455
20260324 130800;24268;24275.25;24243.75;24257.5;5174
20260324 130900;24256.75;24265.5;24235.5;24240.25;3591
20260324 131000;24240.5;24241;24205;24231.75;5168
20260324 131100;24231.25;24244.75;24224.25;24239;2475
20260324 131200;24238.25;24257.5;24238;24255.75;2169
20260324 131300;24256;24263;24252.25;24252.25;1419
20260324 131400;24252.75;24266.5;24251.5;24253.5;1498
20260324 131500;24254;24258.25;24245.25;24254.25;1351
20260324 131600;24254.75;24271;24253.25;24254.5;1937
20260324 131700;24254.75;24262.5;24251;24256.5;1027
20260324 131800;24257;24259.25;24242;24253.75;1706
20260324 131900;24253.75;24254;24238.5;24239.25;1395
20260324 132000;24238.75;24248.75;24236.75;24243.75;1242
20260324 132100;24243.75;24244;24236.75;24240.5;1051
20260324 132200;24240.75;24245.25;24233;24244.75;1320
20260324 132300;24245.5;24253.5;24238;24246.75;1368
20260324 132400;24247.75;24262;24242.75;24257.25;1119
20260324 132500;24258;24260.75;24247.5;24248.5;1141
20260324 132600;24249.25;24270.5;24246;24268.5;2245
20260324 132700;24269.25;24270.5;24250;24253.25;1420
20260324 132800;24253;24257.75;24233.25;24234.75;2187
20260324 132900;24234.5;24241.25;24223.75;24239.25;2485
20260324 133000;24238.5;24266;24237.5;24255.25;3000
20260324 133100;24255.5;24284.75;24225.75;24263.75;9882
20260324 133200;24263.25;24317;24243;24312.5;10922
20260324 133300;24312.5;24313.75;24284.5;24288.75;5924
20260324 133400;24290.5;24300;24272.25;24286.5;5747
20260324 133500;24286.25;24306.5;24279.25;24304.25;4302
20260324 133600;24304.25;24314;24257;24271.5;8907
20260324 133700;24272.5;24283.25;24238;24247.75;7444
20260324 133800;24247.25;24266;24228.5;24236.75;6054
20260324 133900;24237.25;24259.5;24236.75;24249;4764
20260324 134000;24248.5;24251.25;24203.25;24208.75;7935
20260324 134100;24209.75;24213.5;24173.25;24178.5;10761
20260324 134200;24179;24183;24140.25;24141;8801
20260324 134300;24141.75;24206.75;24141.25;24198;9725
20260324 134400;24198;24198.5;24169.5;24173.25;4392
20260324 134500;24174.25;24183.25;24169.75;24173.75;2647
20260324 134600;24179;24203.75;24161;24188.5;6730
20260324 134700;24189;24229;24186.5;24223.25;7595
20260324 134800;24223;24225.5;24201;24205.5;5188
20260324 134900;24206.5;24217.5;24162.5;24172.5;7266
20260324 135000;24172.5;24181.5;24152.75;24155.5;6251
20260324 135100;24155.75;24174.5;24143.75;24146.25;6918
20260324 135200;24146.75;24167.5;24136;24142.75;7087
20260324 135300;24142.75;24185.25;24134.75;24177.5;7918
20260324 135400;24178;24191.75;24172.5;24185;6286
20260324 135500;24184.75;24187.75;24157.5;24165.25;5186
20260324 135600;24164.25;24180.25;24160.5;24173.75;3903
20260324 135700;24173.25;24195.25;24172.5;24184.75;5378
20260324 135800;24184.75;24226.5;24181.75;24206.25;8159
20260324 135900;24206.75;24211.5;24180;24209.25;5075
20260324 140000;24208.5;24217.75;24198;24216;3878
20260324 140100;24215.75;24256;24207.25;24242.25;12401
20260324 140200;24241.5;24246.75;24224;24224;4458
20260324 140300;24224.25;24237.5;24200;24231;7715
20260324 140400;24231.25;24239;24214.25;24219;4092
20260324 140500;24220;24239.75;24217.5;24235.75;3270
20260324 140600;24235.5;24243.5;24208;24211;5608
20260324 140700;24211;24236;24202.75;24233;4540
20260324 140800;24232.25;24280;24229.75;24266;10265
20260324 140900;24265.5;24265.5;24245.75;24259.75;4721
20260324 141000;24259.75;24275.75;24252;24275.5;4296
20260324 141100;24275.5;24281.75;24258.5;24260;5380
20260324 141200;24260.25;24262.25;24234.5;24245;5587
20260324 141300;24244.5;24248.5;24215.75;24220;6269
20260324 141400;24220.25;24224.5;24175.75;24194;9917
20260324 141500;24194.5;24228.25;24189;24221.5;6878
20260324 141600;24222;24229.25;24210;24212.75;4360
20260324 141700;24213.5;24218.75;24188.25;24192.25;5618
20260324 141800;24192;24218;24191.75;24213.25;4215
20260324 141900;24213.5;24235;24199.75;24223.25;5727
20260324 142000;24223.75;24236.75;24222;24226.5;3317
20260324 142100;24226.25;24237;24216;24225;4022
20260324 142200;24224.75;24242;24219.75;24229.75;3858
20260324 142300;24229.25;24240.25;24182.25;24187;6709
20260324 142400;24187;24209;24186.25;24199.25;4105
20260324 142500;24198.5;24211;24196.5;24203;3192
20260324 142600;24202.5;24203.75;24181;24186.25;4823
20260324 142700;24186;24217.5;24183.75;24205.75;4704
20260324 142800;24205.25;24254;24201.25;24237;6728
20260324 142900;24237.75;24247.5;24229.5;24234;4945
20260324 143000;24234.25;24235.5;24197.25;24203.75;5218
20260324 143100;24204.5;24220.25;24196.5;24210.5;4623
20260324 143200;24210;24224;24205;24214.75;3339
20260324 143300;24215.25;24218.25;24192.75;24216.75;3742
20260324 143400;24216.75;24235;24210.5;24227.25;4727
20260324 143500;24227;24237;24220.5;24232.25;2670
20260324 143600;24232.25;24239.5;24220.5;24224.5;3511
20260324 143700;24225.25;24225.5;24192.5;24197.75;5894
20260324 143800;24197.5;24218.5;24190.75;24196;4432
20260324 143900;24196;24206.25;24183;24201.25;4782
20260324 144000;24201.5;24211.75;24193;24204.5;3784
20260324 144100;24205;24228.75;24195;24225;4112
20260324 144200;24225.25;24241.75;24217.75;24226.25;4580
20260324 144300;24226.25;24245.5;24223.25;24240;3689
20260324 144400;24240.25;24247.25;24221.75;24229;4418
20260324 144500;24228.5;24252;24224.25;24250.75;4084
20260324 144600;24250.75;24251.5;24210;24212;4862
20260324 144700;24212.5;24273.75;24211.25;24266.5;7851
20260324 144800;24266.5;24272.5;24241.25;24247.5;6519
20260324 144900;24247.75;24259;24242.75;24253.5;3556
20260324 145000;24253.5;24253.5;24219.25;24219.5;4532
20260324 145100;24220;24221.5;24192;24196.75;7123
20260324 145200;24197.25;24298.5;24196.25;24290.25;11767
20260324 145300;24290;24343.5;24284.25;24295.75;21074
20260324 145400;24295.5;24314.75;24265.25;24314.5;9822
20260324 145500;24314.5;24322.75;24273.5;24280.75;8788
20260324 145600;24281.25;24311.25;24266;24301;9474
20260324 145700;24301.25;24333.25;24290.5;24320;9947
20260324 145800;24319.5;24324;24304;24318;5944
20260324 145900;24318;24318;24266.25;24278;8795
20260324 150000;24277.5;24280;24184;24244;16884
20260324 150100;24244;24311;24240.25;24292.25;11490
20260324 150200;24292;24307.25;24284.5;24302.75;5303
20260324 150300;24302.75;24306.5;24277;24298.75;6413
20260324 150400;24299;24307;24285.75;24304.25;3987
20260324 150500;24304;24305.5;24283.25;24291.75;4467
20260324 150600;24291.5;24297.25;24280;24290;3545
20260324 150700;24291.25;24300;24283.25;24295.75;2931
20260324 150800;24296;24307.5;24291;24304.25;3339
20260324 150900;24304;24310;24283;24292.5;4143
20260324 151000;24292.75;24302.5;24288;24295;2443
20260324 151100;24295;24296;24273;24292;4481
20260324 151200;24291.5;24319;24290.75;24307.75;6346
20260324 151300;24308;24317;24301.5;24309.25;3049
20260324 151400;24308.5;24311.75;24294.75;24299;2737
20260324 151500;24298.75;24314.25;24293.5;24311.5;2793
20260324 151600;24311.5;24329;24306.75;24326.25;3899
20260324 151700;24326;24347.5;24320.25;24342;4929
20260324 151800;24342;24344;24310.25;24315.5;4158
20260324 151900;24316;24338.75;24315.75;24334.75;3357
20260324 152000;24334.75;24341.25;24327.75;24333.5;2908
20260324 152100;24333.25;24338;24313.25;24332.75;4716
20260324 152200;24332.25;24350;24327;24342.75;5024
20260324 152300;24343.25;24355.75;24338;24353;4347
20260324 152400;24352.25;24354.25;24334;24346.5;3257
20260324 152500;24346.25;24369.75;24345.75;24366.75;5044
20260324 152600;24366.75;24384.75;24359;24384;6298
20260324 152700;24384.25;24384.75;24369.5;24371.25;3140
20260324 152800;24371.5;24372.25;24349.25;24352.25;4894
20260324 152900;24353;24358;24342.5;24346.25;3113
20260324 153000;24346.5;24346.5;24331.25;24341.25;3651
20260324 153100;24341.25;24355;24336;24336.75;4153
20260324 153200;24337;24356.25;24323.75;24326.25;4401
20260324 153300;24326.25;24328.5;24303.5;24313.75;4866
20260324 153400;24314;24315.75;24300.75;24306.5;2942
20260324 153500;24306.75;24330.75;24305.5;24325.25;4029
20260324 153600;24326;24337.5;24322.25;24331;3569
20260324 153700;24330.75;24344.25;24328.75;24342;2778
20260324 153800;24341.5;24353.25;24335.75;24349.75;2520
20260324 153900;24349.5;24354.5;24344.75;24351.75;2629
20260324 154000;24351.75;24364;24347.25;24348.5;3503
20260324 154100;24348.25;24360;24347.5;24354.25;2332
20260324 154200;24354.25;24354.25;24336.75;24348.25;3423
20260324 154300;24348.25;24353.75;24334.5;24337.75;2813
20260324 154400;24337.75;24343.25;24332.25;24340;1984
20260324 154500;24339.75;24347.75;24334.5;24342.75;2340
20260324 154600;24342.5;24348;24334.5;24344;2008
20260324 154700;24343.25;24352;24341.5;24346.5;1680
20260324 154800;24346;24348.75;24337.5;24339;1562
20260324 154900;24339.25;24352.5;24336.25;24350.25;1819
20260324 155000;24350.25;24357.75;24343.75;24352;2483
20260324 155100;24352.25;24369.5;24352.25;24359;2997
20260324 155200;24359.25;24379.75;24357.5;24374.5;3013
20260324 155300;24374.5;24374.5;24363;24369.25;2572
20260324 155400;24369.25;24369.75;24347.5;24353;2985
20260324 155500;24352.5;24358;24348.5;24350.5;1714
20260324 155600;24349.75;24351.25;24326.25;24327.25;4903
20260324 155700;24327.5;24333.75;24289.25;24296;7724
20260324 155800;24296.25;24311.25;24285.5;24292.25;5453
20260324 155900;24293;24314;24291.5;24305;3880
20260324 160000;24304.75;24315.25;24294.25;24296;2813
20260324 160100;24296;24307.75;24290;24304.75;4102
20260324 160200;24304.25;24312.75;24285.25;24286.5;3112
20260324 160300;24286.75;24295.25;24278;24287.25;4313
20260324 160400;24287.25;24296.75;24284.5;24285.5;2014
20260324 160500;24287;24300.25;24281.25;24284.75;2565
20260324 160600;24284.25;24291;24272;24275.25;2841
20260324 160700;24275.25;24279.75;24265.75;24277;3289
20260324 160800;24277.5;24291.5;24274.75;24284.25;2663
20260324 160900;24284;24286;24274.5;24280;1991
20260324 161000;24280.5;24301.75;24280.5;24300;3107
20260324 161100;24300.5;24304.5;24290;24298.75;2588
20260324 161200;24299.25;24302.5;24281.75;24283.5;2586
20260324 161300;24283.5;24296.5;24275;24286.75;2669
20260324 161400;24286.75;24288.25;24277;24283.25;1692
20260324 161500;24283;24294.75;24275.25;24288.75;2128
20260324 161600;24288.5;24303.75;24286;24300;1945
20260324 161700;24300.75;24329.75;24300;24326.75;5116
20260324 161800;24327;24338.5;24322.25;24334.5;3499
20260324 161900;24334.25;24335;24318;24325.5;2740
20260324 162000;24325.75;24333;24321.75;24331.5;1628
20260324 162100;24331.25;24331.25;24321.25;24327.5;1745
20260324 162200;24327.25;24331.25;24313.75;24325.5;2788
20260324 162300;24325.25;24346.25;24324.75;24343.25;3431
20260324 162400;24343;24345;24334.5;24342.25;1703
20260324 162500;24342;24343;24331.75;24338;1645
20260324 162600;24338.5;24339.75;24320;24321.5;2999
20260324 162700;24322;24331.75;24319;24323;1992
20260324 162800;24322.75;24334.25;24316;24333.25;2594
20260324 162900;24332.75;24337.25;24323.5;24330;1824
20260324 163000;24329.75;24334.75;24323.25;24331.25;1235
20260324 163100;24331.25;24338;24318.25;24320;2503
20260324 163200;24321.25;24333.75;24319.25;24329.5;1548
20260324 163300;24330.25;24333.75;24320.25;24331.25;1210
20260324 163400;24331;24331.25;24313;24314.5;1596
20260324 163500;24314.5;24320.25;24307.25;24307.5;2429
20260324 163600;24308.75;24311;24272;24281.25;5473
20260324 163700;24280.75;24289.75;24277.5;24280;2788
20260324 163800;24279.5;24286.5;24260.75;24262.25;3061
20260324 163900;24262;24269.25;24249.5;24264;4543
20260324 164000;24264.25;24264.25;24246.5;24249.5;2696
20260324 164100;24250;24259.75;24243.75;24250.75;2498
20260324 164200;24250.5;24262.5;24248.75;24258.5;1739
20260324 164300;24258;24269.75;24257;24266;2485
20260324 164400;24265.25;24285.25;24262;24281.75;3118
20260324 164500;24281.75;24289.25;24276;24289.25;2163
20260324 164600;24289.25;24314.5;24286;24310;5090
20260324 164700;24310;24315.5;24301.25;24303.75;2532
20260324 164800;24303.75;24308;24297.25;24302.5;2010
20260324 164900;24303.25;24304.25;24284.25;24284.5;2503
20260324 165000;24285.5;24293.5;24283.5;24290.75;1945
20260324 165100;24290.5;24303;24285.5;24298.5;2175
20260324 165200;24298.75;24307.5;24297.25;24302.25;1869
20260324 165300;24302.25;24312.25;24301.5;24309.75;1528
20260324 165400;24310.75;24311;24292.75;24299.25;2256
20260324 165500;24299.5;24300;24285;24287.25;1422
20260324 165600;24287;24291.75;24256.25;24265.75;5645
20260324 165700;24266;24294.5;24264;24289;3158
20260324 165800;24289.5;24296;24271;24271.75;2262
20260324 165900;24271.75;24284.75;24271.5;24278.75;1373
20260324 170000;24279.25;24283;24274.75;24281;887
20260324 170100;24280.75;24294.75;24279.75;24293.5;1845
20260324 170200;24293.5;24295;24287.5;24290.75;1198
20260324 170300;24290.75;24291.5;24262.75;24269.75;3829
20260324 170400;24270;24273.5;24236.25;24239.75;4378
20260324 170500;24239.75;24244.5;24219.5;24220.75;4310
20260324 170600;24221;24221.5;24183.5;24190.5;10551
20260324 170700;24191;24223.5;24189;24211.25;6424
20260324 170800;24210.25;24223;24201.25;24212;3982
