strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year,hour_ct,note
raschke_ema9_ref,LONG,2022-05-27 19:00:00+00:00,12617.0,12607.25,12636.5,2022-05-27 19:02:00+00:00,12607.25,stop,-19.5,-39,2.0,2022,14,raschke LONG pb=12618.75 ema=12608.03
raschke_baseline,LONG,2022-05-27 19:40:00+00:00,12631.25,12623.5,12646.75,2022-05-27 19:43:00+00:00,12646.75,target,31.0,62,3.0,2022,14,raschke LONG pb=12642.75 ema=12623.47
raschke_strict_trend,LONG,2022-05-27 19:40:00+00:00,12631.25,12623.5,12646.75,2022-05-27 19:43:00+00:00,12646.75,target,31.0,62,3.0,2022,14,raschke LONG pb=12642.75 ema=12623.47
raschke_loose_trend,LONG,2022-05-27 19:40:00+00:00,12631.25,12623.5,12646.75,2022-05-27 19:43:00+00:00,12646.75,target,31.0,62,3.0,2022,14,raschke LONG pb=12642.75 ema=12623.47
raschke_1.5r_target,LONG,2022-05-27 19:40:00+00:00,12631.25,12623.5,12642.875,2022-05-27 19:43:00+00:00,12642.875,target,23.0,46,3.0,2022,14,raschke LONG pb=12642.75 ema=12623.47
raschke_3r_target,LONG,2022-05-27 19:40:00+00:00,12631.25,12623.5,12654.5,2022-05-27 19:49:00+00:00,12623.5,stop,-15.5,-31,9.0,2022,14,raschke LONG pb=12642.75 ema=12623.47
raschke_long_only,LONG,2022-05-27 19:40:00+00:00,12631.25,12623.5,12646.75,2022-05-27 19:43:00+00:00,12646.75,target,31.0,62,3.0,2022,14,raschke LONG pb=12642.75 ema=12623.47
raschke_ema50_ref,SHORT,2022-05-30 14:55:00+00:00,12793.75,12798.25,12784.75,2022-05-30 14:56:00+00:00,12798.25,stop,-9.0,-18,1.0,2022,9,raschke SHORT pb=12785.75 ema=12794.65
raschke_loose_trend,LONG,2022-05-30 16:10:00+00:00,12794.5,12786.75,12810.0,2022-05-30 16:29:00+00:00,12810.0,target,31.0,62,19.0,2022,11,raschke LONG pb=12796.50 ema=12793.28
raschke_ema9_ref,SHORT,2022-06-01 16:40:00+00:00,12509.25,12519.0,12489.75,2022-06-01 16:42:00+00:00,12489.75,target,39.0,78,2.0,2022,11,raschke SHORT pb=12488.50 ema=12500.55
raschke_baseline,SHORT,2022-06-02 14:20:00+00:00,12571.25,12572.75,12568.25,2022-06-02 14:21:00+00:00,12568.25,target,6.0,12,1.0,2022,9,raschke SHORT pb=12529.25 ema=12557.57
raschke_loose_trend,SHORT,2022-06-02 14:20:00+00:00,12571.25,12572.75,12568.25,2022-06-02 14:21:00+00:00,12568.25,target,6.0,12,1.0,2022,9,raschke SHORT pb=12529.25 ema=12557.57
raschke_ema9_ref,SHORT,2022-06-02 14:20:00+00:00,12571.25,12572.75,12568.25,2022-06-02 14:21:00+00:00,12568.25,target,6.0,12,1.0,2022,9,raschke SHORT pb=12529.25 ema=12550.16
raschke_1.5r_target,SHORT,2022-06-02 14:20:00+00:00,12571.25,12572.75,12569.0,2022-06-02 14:21:00+00:00,12569.0,target,4.5,9,1.0,2022,9,raschke SHORT pb=12529.25 ema=12557.57
raschke_3r_target,SHORT,2022-06-02 14:20:00+00:00,12571.25,12572.75,12566.75,2022-06-02 14:21:00+00:00,12566.75,target,9.0,18,1.0,2022,9,raschke SHORT pb=12529.25 ema=12557.57
raschke_short_only,SHORT,2022-06-02 14:20:00+00:00,12571.25,12572.75,12568.25,2022-06-02 14:21:00+00:00,12568.25,target,6.0,12,1.0,2022,9,raschke SHORT pb=12529.25 ema=12557.57
raschke_ema9_ref,LONG,2022-06-02 17:00:00+00:00,12782.25,12773.25,12800.25,2022-06-02 17:04:00+00:00,12800.25,target,36.0,72,4.0,2022,12,raschke LONG pb=12798.25 ema=12775.47
raschke_ema9_ref,LONG,2022-06-02 17:40:00+00:00,12806.5,12802.25,12815.0,2022-06-02 17:43:00+00:00,12815.0,target,17.0,34,3.0,2022,12,raschke LONG pb=12815.50 ema=12802.60
raschke_loose_trend,LONG,2022-06-03 16:50:00+00:00,12573.25,12571.5,12576.75,2022-06-03 16:51:00+00:00,12571.5,stop,-3.5,-7,1.0,2022,11,raschke LONG pb=12592.25 ema=12572.95
raschke_baseline,SHORT,2022-06-03 19:40:00+00:00,12557.25,12566.75,12538.25,2022-06-03 19:44:00+00:00,12538.25,target,38.0,76,4.0,2022,14,raschke SHORT pb=12535.00 ema=12553.93
raschke_strict_trend,SHORT,2022-06-03 19:40:00+00:00,12557.25,12566.75,12538.25,2022-06-03 19:44:00+00:00,12538.25,target,38.0,76,4.0,2022,14,raschke SHORT pb=12535.00 ema=12553.93
raschke_loose_trend,SHORT,2022-06-03 19:40:00+00:00,12557.25,12566.75,12538.25,2022-06-03 19:44:00+00:00,12538.25,target,38.0,76,4.0,2022,14,raschke SHORT pb=12535.00 ema=12553.93
raschke_1.5r_target,SHORT,2022-06-03 19:40:00+00:00,12557.25,12566.75,12543.0,2022-06-03 19:43:00+00:00,12543.0,target,28.5,57,3.0,2022,14,raschke SHORT pb=12535.00 ema=12553.93
raschke_3r_target,SHORT,2022-06-03 19:40:00+00:00,12557.25,12566.75,12528.75,2022-06-03 19:45:00+00:00,12528.75,target,57.0,114,5.0,2022,14,raschke SHORT pb=12535.00 ema=12553.93
raschke_short_only,SHORT,2022-06-03 19:40:00+00:00,12557.25,12566.75,12538.25,2022-06-03 19:44:00+00:00,12538.25,target,38.0,76,4.0,2022,14,raschke SHORT pb=12535.00 ema=12553.93
raschke_ema50_ref,LONG,2022-06-07 16:30:00+00:00,12576.0,12570.5,12587.0,2022-06-07 16:32:00+00:00,12587.0,target,22.0,44,2.0,2022,11,raschke LONG pb=12588.00 ema=12570.97
raschke_ema9_ref,LONG,2022-06-07 17:00:00+00:00,12622.0,12615.0,12636.0,2022-06-07 17:01:00+00:00,12615.0,stop,-14.0,-28,1.0,2022,12,raschke LONG pb=12632.50 ema=12619.69
raschke_baseline,LONG,2022-06-07 18:00:00+00:00,12641.25,12638.75,12646.25,2022-06-07 18:01:00+00:00,12646.25,target,10.0,20,1.0,2022,13,raschke LONG pb=12654.00 ema=12638.57
raschke_strict_trend,LONG,2022-06-07 18:00:00+00:00,12641.25,12638.75,12646.25,2022-06-07 18:01:00+00:00,12646.25,target,10.0,20,1.0,2022,13,raschke LONG pb=12654.00 ema=12638.57
raschke_loose_trend,LONG,2022-06-07 18:00:00+00:00,12641.25,12638.75,12646.25,2022-06-07 18:01:00+00:00,12646.25,target,10.0,20,1.0,2022,13,raschke LONG pb=12654.00 ema=12638.57
raschke_1.5r_target,LONG,2022-06-07 18:00:00+00:00,12641.25,12638.75,12645.0,2022-06-07 18:01:00+00:00,12645.0,target,7.5,15,1.0,2022,13,raschke LONG pb=12654.00 ema=12638.57
raschke_3r_target,LONG,2022-06-07 18:00:00+00:00,12641.25,12638.75,12648.75,2022-06-07 18:01:00+00:00,12648.75,target,15.0,30,1.0,2022,13,raschke LONG pb=12654.00 ema=12638.57
raschke_long_only,LONG,2022-06-07 18:00:00+00:00,12641.25,12638.75,12646.25,2022-06-07 18:01:00+00:00,12646.25,target,10.0,20,1.0,2022,13,raschke LONG pb=12654.00 ema=12638.57
raschke_ema9_ref,LONG,2022-06-07 18:30:00+00:00,12686.75,12678.0,12704.25,2022-06-07 18:34:00+00:00,12704.25,target,35.0,70,4.0,2022,13,raschke LONG pb=12690.75 ema=12680.67
raschke_ema9_ref,LONG,2022-06-07 19:30:00+00:00,12691.25,12684.5,12704.75,2022-06-07 19:34:00+00:00,12704.75,target,27.0,54,4.0,2022,14,raschke LONG pb=12695.00 ema=12689.21
raschke_ema50_ref,SHORT,2022-06-09 16:50:00+00:00,12578.0,12584.75,12564.5,2022-06-09 16:51:00+00:00,12584.75,stop,-13.5,-27,1.0,2022,11,raschke SHORT pb=12571.25 ema=12582.32
raschke_ema9_ref,SHORT,2022-06-09 18:20:00+00:00,12524.5,12530.0,12513.5,2022-06-09 18:22:00+00:00,12513.5,target,22.0,44,2.0,2022,13,raschke SHORT pb=12513.50 ema=12522.81
raschke_ema9_ref,SHORT,2022-06-10 13:30:00+00:00,12045.75,12054.25,12028.75,2022-06-10 13:31:00+00:00,12054.25,stop,-17.0,-34,1.0,2022,8,raschke SHORT pb=12000.00 ema=12050.43
raschke_baseline,SHORT,2022-06-14 16:30:00+00:00,11342.5,11348.25,11331.0,2022-06-14 16:32:00+00:00,11331.0,target,23.0,46,2.0,2022,11,raschke SHORT pb=11333.50 ema=11344.35
raschke_loose_trend,SHORT,2022-06-14 16:30:00+00:00,11342.5,11348.25,11331.0,2022-06-14 16:32:00+00:00,11331.0,target,23.0,46,2.0,2022,11,raschke SHORT pb=11333.50 ema=11344.35
raschke_ema9_ref,SHORT,2022-06-14 16:30:00+00:00,11342.5,11348.25,11331.0,2022-06-14 16:32:00+00:00,11331.0,target,23.0,46,2.0,2022,11,raschke SHORT pb=11333.50 ema=11341.57
raschke_1.5r_target,SHORT,2022-06-14 16:30:00+00:00,11342.5,11348.25,11333.875,2022-06-14 16:31:00+00:00,11333.875,target,17.0,34,1.0,2022,11,raschke SHORT pb=11333.50 ema=11344.35
raschke_3r_target,SHORT,2022-06-14 16:30:00+00:00,11342.5,11348.25,11325.25,2022-06-14 16:32:00+00:00,11325.25,target,34.5,69,2.0,2022,11,raschke SHORT pb=11333.50 ema=11344.35
raschke_short_only,SHORT,2022-06-14 16:30:00+00:00,11342.5,11348.25,11331.0,2022-06-14 16:32:00+00:00,11331.0,target,23.0,46,2.0,2022,11,raschke SHORT pb=11333.50 ema=11344.35
raschke_loose_trend,SHORT,2022-06-15 14:50:00+00:00,11494.5,11502.75,11478.0,2022-06-15 14:53:00+00:00,11478.0,target,33.0,66,3.0,2022,9,raschke SHORT pb=11473.75 ema=11502.06
raschke_ema9_ref,SHORT,2022-06-20 13:45:00+00:00,11349.25,11358.75,11330.25,2022-06-20 13:52:00+00:00,11358.75,stop,-19.0,-38,7.0,2022,8,raschke SHORT pb=11343.25 ema=11356.08
raschke_loose_trend,LONG,2022-06-20 15:00:00+00:00,11375.5,11368.5,11389.5,2022-06-20 15:17:00+00:00,11389.5,target,28.0,56,17.0,2022,10,raschke LONG pb=11377.75 ema=11373.05
raschke_ema9_ref,LONG,2022-06-20 15:30:00+00:00,11390.25,11384.0,11402.75,2022-06-20 15:49:00+00:00,11402.75,target,25.0,50,19.0,2022,10,raschke LONG pb=11392.25 ema=11388.10
raschke_ema9_ref,LONG,2022-06-20 16:20:00+00:00,11420.0,11412.5,11435.0,2022-06-20 16:36:00+00:00,11412.5,stop,-15.0,-30,16.0,2022,11,raschke LONG pb=11419.25 ema=11412.79
raschke_ema9_ref,LONG,2022-06-20 16:45:00+00:00,11416.75,11414.75,11420.75,2022-06-20 16:46:00+00:00,11420.75,target,8.0,16,1.0,2022,11,raschke LONG pb=11422.75 ema=11415.78
raschke_baseline,LONG,2022-06-21 17:10:00+00:00,11626.75,11620.5,11639.25,2022-06-21 17:13:00+00:00,11639.25,target,25.0,50,3.0,2022,12,raschke LONG pb=11633.75 ema=11623.78
raschke_strict_trend,LONG,2022-06-21 17:10:00+00:00,11626.75,11620.5,11639.25,2022-06-21 17:13:00+00:00,11639.25,target,25.0,50,3.0,2022,12,raschke LONG pb=11633.75 ema=11623.78
raschke_loose_trend,LONG,2022-06-21 17:10:00+00:00,11626.75,11620.5,11639.25,2022-06-21 17:13:00+00:00,11639.25,target,25.0,50,3.0,2022,12,raschke LONG pb=11633.75 ema=11623.78
raschke_ema9_ref,LONG,2022-06-21 17:10:00+00:00,11626.75,11620.5,11639.25,2022-06-21 17:13:00+00:00,11639.25,target,25.0,50,3.0,2022,12,raschke LONG pb=11633.75 ema=11625.21
raschke_1.5r_target,LONG,2022-06-21 17:10:00+00:00,11626.75,11620.5,11636.125,2022-06-21 17:13:00+00:00,11636.125,target,19.0,38,3.0,2022,12,raschke LONG pb=11633.75 ema=11623.78
raschke_3r_target,LONG,2022-06-21 17:10:00+00:00,11626.75,11620.5,11645.5,2022-06-21 17:21:00+00:00,11620.5,stop,-12.5,-25,11.0,2022,12,raschke LONG pb=11633.75 ema=11623.78
raschke_long_only,LONG,2022-06-21 17:10:00+00:00,11626.75,11620.5,11639.25,2022-06-21 17:13:00+00:00,11639.25,target,25.0,50,3.0,2022,12,raschke LONG pb=11633.75 ema=11623.78
raschke_ema50_ref,LONG,2022-06-21 17:45:00+00:00,11606.5,11597.25,11625.0,2022-06-21 17:59:00+00:00,11597.25,stop,-18.5,-37,14.0,2022,12,raschke LONG pb=11616.25 ema=11608.45
raschke_loose_trend,SHORT,2022-06-21 18:35:00+00:00,11601.25,11607.25,11589.25,2022-06-21 18:36:00+00:00,11607.25,stop,-12.0,-24,1.0,2022,13,raschke SHORT pb=11586.50 ema=11603.98
