strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year,mae_ticks,mfe_ticks,regime,tod_bucket
a_asian_continuation,LONG,2022-01-04 10:20:00+00:00,16539.25,16535.75,16546.25,2022-01-04 10:21:00+00:00,16535.75,stop,-11.82,-14,1.0,2022,24.0,3.0,LOW_VOL_TREND,Globex Overnight
e_multi_day_breakout,SHORT,2022-01-04 15:40:00+00:00,16317.75,16325.25,16302.75,2022-01-04 15:43:00+00:00,16302.75,target,25.18,60,3.0,2022,28.0,62.0,LOW_VOL_TREND,Opening Drive
e_multi_day_breakout,SHORT,2022-01-05 15:35:00+00:00,16160.0,16162.25,16155.5,2022-01-05 15:36:00+00:00,16155.5,target,4.18,18,1.0,2022,6.0,40.0,MEAN_REVERT_CHOP,Opening Drive
raschke_baseline,SHORT,2022-01-05 16:30:00+00:00,16167.75,16172.75,16157.75,2022-01-05 16:31:00+00:00,16157.75,target,15.18,40,1.0,2022,3.0,53.0,MEAN_REVERT_CHOP,Mid-Day Lull
e_multi_day_breakout,SHORT,2022-01-06 14:51:00+00:00,15792.0,15798.5,15779.0,2022-01-06 14:52:00+00:00,15779.0,target,21.18,52,1.0,2022,24.0,82.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,LONG,2022-01-07 10:25:00+00:00,15784.75,15781.25,15791.75,2022-01-07 10:26:00+00:00,15791.75,target,9.18,28,1.0,2022,0.0,31.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-01-07 15:40:00+00:00,15630.75,15637.75,15616.75,2022-01-07 15:41:00+00:00,15616.75,target,23.18,56,1.0,2022,24.0,80.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,SHORT,2022-01-10 12:30:00+00:00,15471.25,15474.75,15464.25,2022-01-10 12:31:00+00:00,15464.25,target,9.18,28,1.0,2022,0.0,105.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-01-10 14:49:00+00:00,15322.25,15323.75,15319.25,2022-01-10 14:50:00+00:00,15323.75,stop,-7.82,-6,1.0,2022,70.0,24.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,LONG,2022-01-11 09:15:00+00:00,15644.0,15640.5,15651.0,2022-01-11 09:16:00+00:00,15651.0,target,9.18,28,1.0,2022,9.0,38.0,HIGH_VOLATILITY,Globex Overnight
g_inside_bar_breakout,LONG,2022-01-11 18:55:00+00:00,15794.5,15788.25,15807.0,2022-01-11 19:00:00+00:00,15807.0,target,20.18,50,5.0,2022,12.0,59.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2022-01-12 13:35:00+00:00,15911.75,15908.25,15918.75,2022-01-12 13:36:00+00:00,15918.75,target,9.18,28,1.0,2022,2.0,98.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2022-01-12 14:47:00+00:00,15890.5,15884.0,15903.5,2022-01-12 14:48:00+00:00,15903.5,target,21.18,52,1.0,2022,24.0,74.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,SHORT,2022-01-12 18:10:00+00:00,15932.75,15936.25,15925.75,2022-01-12 18:12:00+00:00,15925.75,target,9.18,28,2.0,2022,13.0,106.0,HIGH_VOLATILITY,Mid-Day Lull
a_asian_continuation,SHORT,2022-01-14 12:05:00+00:00,15458.25,15461.75,15451.25,2022-01-14 12:06:00+00:00,15451.25,target,9.18,28,1.0,2022,8.0,29.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-01-14 16:17:00+00:00,15454.0,15457.0,15448.0,2022-01-14 16:18:00+00:00,15448.0,target,7.18,24,1.0,2022,0.0,77.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2022-01-17 09:25:00+00:00,15597.75,15594.25,15604.75,2022-01-17 09:28:00+00:00,15604.75,target,9.18,28,3.0,2022,11.0,34.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,SHORT,2022-01-17 15:55:00+00:00,15583.0,15588.25,15572.5,2022-01-17 15:57:00+00:00,15588.25,stop,-15.32,-21,2.0,2022,23.0,31.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,SHORT,2022-01-17 16:30:00+00:00,15587.25,15593.5,15574.75,2022-01-17 16:57:00+00:00,15574.75,target,20.18,50,27.0,2022,0.0,64.0,HIGH_VOLATILITY,Mid-Day Lull
raschke_baseline,SHORT,2022-01-17 16:55:00+00:00,15577.25,15584.5,15562.75,2022-01-17 17:29:00+00:00,15562.75,target,24.18,58,34.0,2022,3.0,101.0,HIGH_VOLATILITY,Mid-Day Lull
e_multi_day_breakout,SHORT,2022-01-18 15:04:00+00:00,15338.5,15341.0,15333.5,2022-01-18 15:05:00+00:00,15341.0,stop,-9.82,-10,1.0,2022,84.0,9.0,HIGH_VOLATILITY,Opening Drive
raschke_baseline,SHORT,2022-01-18 18:45:00+00:00,15267.25,15276.5,15248.75,2022-01-18 18:47:00+00:00,15248.75,target,32.18,74,2.0,2022,32.0,92.0,HIGH_VOLATILITY,Other RTH
raschke_baseline,SHORT,2022-01-18 19:20:00+00:00,15279.0,15285.5,15266.0,2022-01-18 19:22:00+00:00,15266.0,target,21.18,52,2.0,2022,20.0,101.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,LONG,2022-01-18 19:45:00+00:00,15286.5,15279.75,15300.0,2022-01-18 19:47:00+00:00,15300.0,target,22.18,54,2.0,2022,4.0,94.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2022-01-19 09:40:00+00:00,15212.25,15208.75,15219.25,2022-01-19 09:41:00+00:00,15219.25,target,9.18,28,1.0,2022,3.0,60.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-01-19 16:15:00+00:00,15151.25,15155.5,15142.75,2022-01-19 16:16:00+00:00,15142.75,target,12.18,34,1.0,2022,15.0,77.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,SHORT,2022-01-20 18:55:00+00:00,15205.25,15211.5,15192.75,2022-01-20 18:56:00+00:00,15192.75,target,20.18,50,1.0,2022,1.0,58.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2022-01-21 10:15:00+00:00,14793.0,14789.5,14800.0,2022-01-21 10:16:00+00:00,14800.0,target,9.18,28,1.0,2022,10.0,36.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-01-21 15:49:00+00:00,14759.75,14765.75,14747.75,2022-01-21 15:50:00+00:00,14765.75,stop,-16.82,-24,1.0,2022,209.0,7.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,SHORT,2022-01-24 10:10:00+00:00,14406.25,14409.75,14399.25,2022-01-24 10:11:00+00:00,14399.25,target,9.18,28,1.0,2022,9.0,43.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-01-24 15:24:00+00:00,14087.75,14091.0,14081.25,2022-01-24 15:25:00+00:00,14091.0,stop,-11.32,-13,1.0,2022,56.0,33.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,LONG,2022-01-24 19:45:00+00:00,13998.0,13995.75,14002.5,2022-01-24 19:46:00+00:00,13995.75,stop,-9.32,-9,1.0,2022,98.0,14.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,SHORT,2022-01-25 13:05:00+00:00,14194.25,14197.75,14187.25,2022-01-25 13:06:00+00:00,14197.75,stop,-11.82,-14,1.0,2022,34.0,16.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,LONG,2022-01-26 09:35:00+00:00,14384.5,14381.0,14391.5,2022-01-26 09:37:00+00:00,14391.5,target,9.18,28,2.0,2022,11.0,164.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,SHORT,2022-01-28 11:15:00+00:00,13980.0,13983.5,13973.0,2022-01-28 11:16:00+00:00,13983.5,stop,-11.82,-14,1.0,2022,33.0,15.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-01-28 15:11:00+00:00,13966.0,13973.0,13952.0,2022-01-28 15:13:00+00:00,13952.0,target,23.18,56,2.0,2022,26.0,171.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,SHORT,2022-01-31 12:05:00+00:00,14467.5,14471.0,14460.5,2022-01-31 12:06:00+00:00,14460.5,target,9.18,28,1.0,2022,5.0,44.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2022-01-31 15:20:00+00:00,14665.75,14664.25,14668.75,2022-01-31 15:21:00+00:00,14668.75,target,1.1799999999999997,12,1.0,2022,0.0,85.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,LONG,2022-01-31 16:30:00+00:00,14669.5,14662.5,14683.5,2022-01-31 16:32:00+00:00,14683.5,target,23.18,56,2.0,2022,22.0,100.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,LONG,2022-02-01 16:30:00+00:00,14868.5,14862.5,14880.5,2022-02-01 16:32:00+00:00,14862.5,stop,-16.82,-24,2.0,2022,28.0,43.0,HIGH_VOLATILITY,Mid-Day Lull
a_asian_continuation,LONG,2022-02-02 09:40:00+00:00,15208.75,15205.25,15215.75,2022-02-02 09:42:00+00:00,15215.75,target,9.18,28,2.0,2022,3.0,30.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2022-02-02 14:49:00+00:00,15031.25,15025.25,15043.25,2022-02-02 14:50:00+00:00,15043.25,target,19.18,48,1.0,2022,12.0,91.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,SHORT,2022-02-03 13:45:00+00:00,14755.0,14758.5,14748.0,2022-02-03 13:46:00+00:00,14748.0,target,9.18,28,1.0,2022,2.0,51.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,SHORT,2022-02-04 09:20:00+00:00,14700.75,14704.25,14693.75,2022-02-04 09:21:00+00:00,14693.75,target,9.18,28,1.0,2022,6.0,78.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,LONG,2022-02-07 15:30:00+00:00,14727.0,14717.75,14745.5,2022-02-07 15:33:00+00:00,14745.5,target,32.18,74,3.0,2022,36.0,139.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,SHORT,2022-02-08 11:35:00+00:00,14551.25,14554.75,14544.25,2022-02-08 11:37:00+00:00,14544.25,target,9.18,28,2.0,2022,12.0,60.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,LONG,2022-02-09 10:10:00+00:00,14859.25,14855.75,14866.25,2022-02-09 10:13:00+00:00,14866.25,target,9.18,28,3.0,2022,13.0,38.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2022-02-09 14:57:00+00:00,14866.25,14863.25,14872.25,2022-02-09 14:58:00+00:00,14872.25,target,7.18,24,1.0,2022,6.0,46.0,HIGH_VOLATILITY,Opening Drive
raschke_baseline,LONG,2022-02-09 17:20:00+00:00,14938.0,14929.75,14954.5,2022-02-09 17:25:00+00:00,14954.5,target,28.18,66,5.0,2022,7.0,68.0,HIGH_VOLATILITY,Mid-Day Lull
a_asian_continuation,LONG,2022-02-10 13:05:00+00:00,15041.25,15037.75,15048.25,2022-02-10 13:09:00+00:00,15048.25,target,9.18,28,4.0,2022,10.0,44.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,LONG,2022-02-11 12:10:00+00:00,14636.0,14632.5,14643.0,2022-02-11 12:11:00+00:00,14632.5,stop,-11.82,-14,1.0,2022,14.0,6.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,LONG,2022-02-14 12:35:00+00:00,14087.5,14084.0,14094.5,2022-02-14 12:36:00+00:00,14094.5,target,9.18,28,1.0,2022,13.0,28.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,LONG,2022-02-15 09:15:00+00:00,14485.5,14482.0,14492.5,2022-02-15 09:17:00+00:00,14492.5,target,9.18,28,2.0,2022,3.0,89.0,HIGH_VOLATILITY,Globex Overnight
g_inside_bar_breakout,SHORT,2022-02-15 15:55:00+00:00,14540.25,14545.75,14529.25,2022-02-15 15:56:00+00:00,14529.25,target,17.18,44,1.0,2022,8.0,94.0,HIGH_VOLATILITY,Opening Drive
raschke_baseline,LONG,2022-02-15 19:15:00+00:00,14523.25,14517.0,14535.75,2022-02-15 19:17:00+00:00,14517.0,stop,-17.32,-25,2.0,2022,37.0,41.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,LONG,2022-02-15 19:15:00+00:00,14523.25,14517.0,14535.75,2022-02-15 19:17:00+00:00,14517.0,stop,-17.32,-25,2.0,2022,37.0,41.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,SHORT,2022-02-16 18:30:00+00:00,14427.5,14435.0,14412.5,2022-02-16 18:40:00+00:00,14412.5,target,25.18,60,10.0,2022,1.0,73.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2022-02-17 12:40:00+00:00,14531.25,14527.75,14538.25,2022-02-17 12:41:00+00:00,14538.25,target,9.18,28,1.0,2022,1.0,47.0,HIGH_VOLATILITY,Globex Overnight
g_inside_bar_breakout,LONG,2022-02-17 15:00:00+00:00,14387.75,14381.25,14400.75,2022-02-17 15:01:00+00:00,14400.75,target,21.18,52,1.0,2022,16.0,97.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,SHORT,2022-02-18 13:20:00+00:00,14206.25,14209.75,14199.25,2022-02-18 13:21:00+00:00,14199.25,target,9.18,28,1.0,2022,1.0,69.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-02-18 14:49:00+00:00,14139.5,14146.25,14126.0,2022-02-18 14:50:00+00:00,14146.25,stop,-18.32,-27,1.0,2022,78.0,1.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,LONG,2022-02-18 18:35:00+00:00,13932.5,13925.25,13947.0,2022-02-18 18:36:00+00:00,13947.0,target,24.18,58,1.0,2022,5.0,102.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,SHORT,2022-02-21 09:00:00+00:00,14034.75,14038.25,14027.75,2022-02-21 09:01:00+00:00,14027.75,target,9.18,28,1.0,2022,12.0,65.0,LOW_VOL_TREND,Globex Overnight
e_multi_day_breakout,SHORT,2022-02-21 14:55:00+00:00,13828.75,13834.75,13816.75,2022-02-21 15:00:00+00:00,13816.75,target,19.18,48,5.0,2022,22.0,52.0,LOW_VOL_TREND,Opening Drive
a_asian_continuation,LONG,2022-02-22 10:10:00+00:00,13752.5,13749.0,13759.5,2022-02-22 10:11:00+00:00,13749.0,stop,-11.82,-14,1.0,2022,19.0,2.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,LONG,2022-02-23 09:10:00+00:00,14028.0,14024.5,14035.0,2022-02-23 09:11:00+00:00,14035.0,target,9.18,28,1.0,2022,3.0,34.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-02-23 18:17:00+00:00,13698.0,13704.5,13685.0,2022-02-23 18:21:00+00:00,13704.5,stop,-17.82,-26,4.0,2022,37.0,35.0,HIGH_VOLATILITY,Mid-Day Lull
e_multi_day_breakout,SHORT,2022-02-24 14:49:00+00:00,13333.0,13335.5,13328.0,2022-02-24 14:50:00+00:00,13335.5,stop,-9.82,-10,1.0,2022,44.0,38.0,HIGH_VOLATILITY,Opening Drive
raschke_baseline,LONG,2022-02-24 18:05:00+00:00,13463.5,13456.5,13477.5,2022-02-24 18:06:00+00:00,13477.5,target,23.18,56,1.0,2022,17.0,148.0,HIGH_VOLATILITY,Mid-Day Lull
a_asian_continuation,LONG,2022-02-25 10:15:00+00:00,13884.0,13880.5,13891.0,2022-02-25 10:16:00+00:00,13891.0,target,9.18,28,1.0,2022,8.0,44.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2022-02-25 16:27:00+00:00,14108.75,14103.25,14119.75,2022-02-25 16:28:00+00:00,14119.75,target,17.18,44,1.0,2022,20.0,56.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2022-02-28 09:05:00+00:00,14003.75,14000.25,14010.75,2022-02-28 09:06:00+00:00,14000.25,stop,-11.82,-14,1.0,2022,15.0,54.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2022-02-28 15:49:00+00:00,14194.25,14191.5,14199.75,2022-02-28 15:50:00+00:00,14191.5,stop,-10.32,-11,1.0,2022,42.0,9.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,LONG,2022-03-03 13:05:00+00:00,14216.75,14213.25,14223.75,2022-03-03 13:07:00+00:00,14223.75,target,9.18,28,2.0,2022,5.0,28.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-03-04 14:52:00+00:00,13866.75,13874.25,13851.75,2022-03-04 14:54:00+00:00,13851.75,target,25.18,60,2.0,2022,28.0,63.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,LONG,2022-03-07 12:00:00+00:00,13659.25,13655.75,13666.25,2022-03-07 12:01:00+00:00,13655.75,stop,-11.82,-14,1.0,2022,30.0,7.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-03-07 15:40:00+00:00,13600.5,13606.75,13588.0,2022-03-07 15:41:00+00:00,13588.0,target,20.18,50,1.0,2022,23.0,55.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,LONG,2022-03-08 12:10:00+00:00,13395.25,13391.75,13402.25,2022-03-08 12:11:00+00:00,13391.75,stop,-11.82,-14,1.0,2022,16.0,35.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-03-08 15:30:00+00:00,13222.0,13225.75,13214.5,2022-03-08 15:31:00+00:00,13214.5,target,10.18,30,1.0,2022,5.0,136.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,SHORT,2022-03-10 11:50:00+00:00,13546.75,13550.25,13539.75,2022-03-10 11:51:00+00:00,13539.75,target,9.18,28,1.0,2022,2.0,31.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,SHORT,2022-03-10 17:50:00+00:00,13453.25,13461.75,13436.25,2022-03-10 17:52:00+00:00,13436.25,target,29.18,68,2.0,2022,0.0,95.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,SHORT,2022-03-10 18:00:00+00:00,13432.25,13439.5,13417.75,2022-03-10 18:02:00+00:00,13439.5,stop,-19.32,-29,2.0,2022,112.0,2.0,HIGH_VOLATILITY,Mid-Day Lull
a_asian_continuation,LONG,2022-03-11 10:00:00+00:00,13649.0,13645.5,13656.0,2022-03-11 10:01:00+00:00,13656.0,target,9.18,28,1.0,2022,0.0,30.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,SHORT,2022-03-14 11:25:00+00:00,13322.75,13326.25,13315.75,2022-03-14 11:26:00+00:00,13326.25,stop,-11.82,-14,1.0,2022,23.0,12.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2022-03-14 15:25:00+00:00,13265.5,13272.0,13252.5,2022-03-14 15:26:00+00:00,13252.5,target,21.18,52,1.0,2022,7.0,52.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,SHORT,2022-03-14 16:30:00+00:00,13164.25,13168.0,13156.75,2022-03-14 16:31:00+00:00,13168.0,stop,-12.32,-15,1.0,2022,34.0,27.0,HIGH_VOLATILITY,Mid-Day Lull
a_asian_continuation,LONG,2022-03-15 11:05:00+00:00,13094.25,13090.75,13101.25,2022-03-15 11:06:00+00:00,13101.25,target,9.18,28,1.0,2022,12.0,51.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2022-03-16 13:45:00+00:00,13713.75,13706.25,13728.75,2022-03-16 13:46:00+00:00,13728.75,target,25.18,60,1.0,2022,0.0,102.0,HIGH_VOLATILITY,Opening Drive
e_multi_day_breakout,LONG,2022-03-17 14:08:00+00:00,13988.25,13981.5,14001.75,2022-03-17 14:09:00+00:00,14001.75,target,22.18,54,1.0,2022,4.0,65.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,SHORT,2022-03-17 18:20:00+00:00,14053.25,14055.75,14048.25,2022-03-17 18:21:00+00:00,14048.25,target,5.18,20,1.0,2022,0.0,29.0,HIGH_VOLATILITY,Other RTH
e_multi_day_breakout,LONG,2022-03-18 14:05:00+00:00,14176.75,14174.25,14181.75,2022-03-18 14:06:00+00:00,14181.75,target,5.18,20,1.0,2022,1.0,52.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,LONG,2022-03-21 11:15:00+00:00,14399.0,14395.5,14406.0,2022-03-21 11:16:00+00:00,14395.5,stop,-11.82,-14,1.0,2022,17.0,3.0,LOW_VOL_TREND,Globex Overnight
a_asian_continuation,LONG,2022-03-22 08:20:00+00:00,14399.0,14395.5,14406.0,2022-03-22 08:21:00+00:00,14406.0,target,9.18,28,1.0,2022,3.0,43.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,LONG,2022-03-22 13:55:00+00:00,14447.75,14443.0,14457.25,2022-03-22 13:56:00+00:00,14457.25,target,14.18,38,1.0,2022,10.0,67.0,MEAN_REVERT_CHOP,Opening Drive
raschke_baseline,LONG,2022-03-22 17:00:00+00:00,14610.5,14608.25,14615.0,2022-03-22 17:01:00+00:00,14615.0,target,4.18,18,1.0,2022,0.0,51.0,MEAN_REVERT_CHOP,Mid-Day Lull
raschke_baseline,LONG,2022-03-22 18:50:00+00:00,14619.5,14615.75,14627.0,2022-03-22 18:51:00+00:00,14627.0,target,10.18,30,1.0,2022,5.0,33.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2022-03-22 19:40:00+00:00,14647.5,14640.5,14661.5,2022-03-22 19:42:00+00:00,14661.5,target,23.18,56,2.0,2022,16.0,63.0,MEAN_REVERT_CHOP,Power Hour
a_asian_continuation,SHORT,2022-03-23 10:40:00+00:00,14579.0,14582.5,14572.0,2022-03-23 10:42:00+00:00,14572.0,target,9.18,28,2.0,2022,11.0,47.0,LOW_VOL_TREND,Globex Overnight
raschke_baseline,LONG,2022-03-24 18:50:00+00:00,14651.75,14645.25,14664.75,2022-03-24 18:51:00+00:00,14664.75,target,21.18,52,1.0,2022,1.0,84.0,LOW_VOL_TREND,Other RTH
a_asian_continuation,SHORT,2022-03-25 08:05:00+00:00,14755.0,14758.5,14748.0,2022-03-25 08:06:00+00:00,14748.0,target,9.18,28,1.0,2022,8.0,28.0,LOW_VOL_TREND,Globex Overnight
g_inside_bar_breakout,LONG,2022-03-25 14:30:00+00:00,14746.5,14740.0,14759.5,2022-03-25 14:33:00+00:00,14759.5,target,21.18,52,3.0,2022,16.0,90.0,LOW_VOL_TREND,Opening Drive
e_multi_day_breakout,LONG,2022-03-25 14:30:00+00:00,14746.5,14742.0,14755.5,2022-03-25 14:32:00+00:00,14755.5,target,13.18,36,2.0,2022,16.0,38.0,LOW_VOL_TREND,Opening Drive
raschke_baseline,SHORT,2022-03-25 16:35:00+00:00,14649.0,14655.5,14636.0,2022-03-25 16:37:00+00:00,14636.0,target,21.18,52,2.0,2022,1.0,113.0,LOW_VOL_TREND,Mid-Day Lull
g_inside_bar_breakout,SHORT,2022-03-25 16:35:00+00:00,14649.0,14655.5,14636.0,2022-03-25 16:37:00+00:00,14636.0,target,21.18,52,2.0,2022,1.0,113.0,LOW_VOL_TREND,Mid-Day Lull
g_inside_bar_breakout,LONG,2022-03-25 18:25:00+00:00,14713.25,14706.75,14726.25,2022-03-25 18:27:00+00:00,14726.25,target,21.18,52,2.0,2022,16.0,56.0,LOW_VOL_TREND,Other RTH
a_asian_continuation,LONG,2022-03-28 11:00:00+00:00,14747.25,14743.75,14754.25,2022-03-28 11:02:00+00:00,14754.25,target,9.18,28,2.0,2022,7.0,34.0,LOW_VOL_TREND,Globex Overnight
e_multi_day_breakout,LONG,2022-03-28 14:06:00+00:00,14826.5,14822.75,14834.0,2022-03-28 14:07:00+00:00,14834.0,target,10.18,30,1.0,2022,1.0,89.0,LOW_VOL_TREND,Opening Drive
a_asian_continuation,LONG,2022-03-29 09:20:00+00:00,15049.0,15045.5,15056.0,2022-03-29 09:22:00+00:00,15056.0,target,9.18,28,2.0,2022,6.0,39.0,LOW_VOL_TREND,Globex Overnight
e_multi_day_breakout,LONG,2022-03-29 13:49:00+00:00,15125.25,15123.0,15129.75,2022-03-29 13:50:00+00:00,15123.0,stop,-9.32,-9,1.0,2022,79.0,27.0,LOW_VOL_TREND,Opening Drive
g_inside_bar_breakout,LONG,2022-03-29 17:55:00+00:00,15177.0,15171.5,15188.0,2022-03-29 17:59:00+00:00,15188.0,target,17.18,44,4.0,2022,6.0,48.0,LOW_VOL_TREND,Other RTH
a_asian_continuation,SHORT,2022-03-30 12:20:00+00:00,15141.5,15145.0,15134.5,2022-03-30 12:21:00+00:00,15145.0,stop,-11.82,-14,1.0,2022,16.0,2.0,LOW_VOL_TREND,Globex Overnight
a_asian_continuation,SHORT,2022-03-31 11:25:00+00:00,15089.25,15092.75,15082.25,2022-03-31 11:27:00+00:00,15082.25,target,9.18,28,2.0,2022,6.0,34.0,LOW_VOL_TREND,Globex Overnight
e_multi_day_breakout,SHORT,2022-04-01 13:59:00+00:00,14841.0,14842.5,14838.0,2022-04-01 14:00:00+00:00,14838.0,target,1.1799999999999997,12,1.0,2022,3.0,82.0,MEAN_REVERT_CHOP,Opening Drive
a_asian_continuation,LONG,2022-04-04 09:05:00+00:00,14893.25,14889.75,14900.25,2022-04-04 09:08:00+00:00,14900.25,target,9.18,28,3.0,2022,2.0,49.0,MEAN_REVERT_CHOP,Globex Overnight
raschke_baseline,LONG,2022-04-04 17:55:00+00:00,15112.5,15102.5,15132.5,2022-04-04 18:02:00+00:00,15102.5,stop,-24.82,-40,7.0,2022,53.0,45.0,MEAN_REVERT_CHOP,Other RTH
g_inside_bar_breakout,LONG,2022-04-05 16:35:00+00:00,14858.75,14852.0,14872.25,2022-04-05 16:37:00+00:00,14872.25,target,22.18,54,2.0,2022,16.0,59.0,LOW_VOL_TREND,Mid-Day Lull
g_inside_bar_breakout,LONG,2022-04-05 17:05:00+00:00,14887.5,14885.25,14892.0,2022-04-05 17:06:00+00:00,14892.0,target,4.18,18,1.0,2022,0.0,81.0,LOW_VOL_TREND,Mid-Day Lull
a_asian_continuation,SHORT,2022-04-06 11:05:00+00:00,14653.25,14656.75,14646.25,2022-04-06 11:09:00+00:00,14646.25,target,9.18,28,4.0,2022,8.0,59.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,SHORT,2022-04-06 13:45:00+00:00,14543.75,14546.75,14537.75,2022-04-06 13:46:00+00:00,14537.75,target,7.18,24,1.0,2022,10.0,51.0,MEAN_REVERT_CHOP,Opening Drive
g_inside_bar_breakout,SHORT,2022-04-06 15:30:00+00:00,14485.75,14490.75,14475.75,2022-04-06 15:31:00+00:00,14475.75,target,15.18,40,1.0,2022,8.0,76.0,MEAN_REVERT_CHOP,Mid-Day Lull
